monotonic_ns,native_monotonic_ns,native_age_ms,reference_frame,source_time_s,joint,act_raw_rad,saved_reference_rad,native_reference_rad,issued_command_rad,measured_rad
14794543759294157,14794543749232244,10.061913,541,8.82,right_wrist_pitch_joint,-0.5294561147689819,-0.5294561386108398,-0.5294561386108398,-0.2309231460094452,-0.23227131883158367
14794543759294157,14794543749232244,10.061913,541,8.82,right_wrist_yaw_joint,0.04785754382610342,0.04785754531621933,0.04785754531621933,0.00988023355603218,0.07543718013320862
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_thumb_0_joint,-0.32771602869033817,-0.32771602272987366,-0.32771602272987366,-0.32771602272987366,-0.2777584190015298
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_thumb_1_joint,0.9228444576263428,0.9228444695472717,0.9228444695472717,0.9228444695472717,0.8939180417508713
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_thumb_2_joint,0.3901516139507294,0.39015161991119385,0.39015161991119385,0.39015161991119385,0.40707611486806666
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_middle_0_joint,-0.1618326961994171,-0.16183269023895264,-0.16183269023895264,-0.16183269023895264,-0.14117141321115936
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_middle_1_joint,-1.554922389984131,-1.554922342300415,-1.554922342300415,-1.554922342300415,-1.5599647991028365
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_index_0_joint,-0.26734433174133304,-0.26734432578086853,-0.26734432578086853,-0.26734432578086853,-0.2503922852957441
14794543759294157,14794543749232244,10.061913,541,8.82,left_hand_index_1_joint,-0.9571902275085449,-0.957190215587616,-0.957190215587616,-0.957190215587616,-0.9588017313537359
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_thumb_0_joint,-0.46623415350914005,-0.46623414754867554,-0.46623414754867554,-0.46623414754867554,-0.5027651301969905
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_thumb_1_joint,-0.9178249120712281,-0.917824923992157,-0.917824923992157,-0.917824923992157,-0.7876463597602017
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_thumb_2_joint,-0.5248657703399658,-0.5248657464981079,-0.5248657464981079,-0.5248657464981079,-0.394763654617462
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_index_0_joint,0.965948510169983,0.9659485220909119,0.9659485220909119,0.7585449814796448,0.508693481131464
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_index_1_joint,1.7795339584350585,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.5752830822650463
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_middle_0_joint,0.6956761837005616,0.6956762075424194,0.6956762075424194,0.6956762075424194,0.6605070628657275
14794543759294157,14794543749232244,10.061913,541,8.82,right_hand_middle_1_joint,1.8052525997161866,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.7045864897219096
14794543779466037,14794543769286061,10.179976,542,8.84,left_shoulder_pitch_joint,-0.04156910777091978,-0.04156910628080368,-0.04156910628080368,-0.3707581162452698,-0.13065328347067193
14794543779466037,14794543769286061,10.179976,542,8.84,left_shoulder_roll_joint,-0.03129641413688659,-0.03129641339182854,-0.03129641339182854,0.26561272144317627,0.21226219004472954
14794543779466037,14794543769286061,10.179976,542,8.84,left_shoulder_yaw_joint,-0.024758931249380126,-0.02475893124938011,-0.02475893124938011,-0.28377825021743774,-0.3279116970482535
14794543779466037,14794543769286061,10.179976,542,8.84,left_elbow_joint,0.05402639806270594,0.05402639880776405,0.05402639880776405,-0.14368323981761932,0.0698982921189792
14794543779466037,14794543769286061,10.179976,542,8.84,left_wrist_roll_joint,0.31034044623374935,0.31034043431282043,0.31034043431282043,0.10861145704984665,0.09868041578347234
14794543779466037,14794543769286061,10.179976,542,8.84,left_wrist_pitch_joint,-0.3449334263801575,-0.344933420419693,-0.344933420419693,-0.3711358606815338,-0.3279061037063027
14794543779466037,14794543769286061,10.179976,542,8.84,left_wrist_yaw_joint,0.3569245100021362,0.35692450404167175,0.35692450404167175,0.5728477239608765,0.5583390791106807
14794543779466037,14794543769286061,10.179976,542,8.84,right_shoulder_pitch_joint,-1.5347208499908447,-1.5347208976745605,-1.5347208976745605,-1.8360686302185059,-1.318591425714416
14794543779466037,14794543769286061,10.179976,542,8.84,right_shoulder_roll_joint,-0.38496340513229377,-0.38496339321136475,-0.38496339321136475,-0.7452538013458252,-0.608203650422329
14794543779466037,14794543769286061,10.179976,542,8.84,right_shoulder_yaw_joint,0.4100378453731537,0.4100378453731537,0.4100378453731537,0.35175982117652893,0.4434278590412921
14794543779466037,14794543769286061,10.179976,542,8.84,right_elbow_joint,1.3825406551361084,1.3825407028198242,1.3825407028198242,0.7035104632377625,0.8599211977073943
14794543779466037,14794543769286061,10.179976,542,8.84,right_wrist_roll_joint,-0.6359885334968567,-0.6359885334968567,-0.6359885334968567,-0.5048520565032959,-0.5199212364853154
14794543779466037,14794543769286061,10.179976,542,8.84,right_wrist_pitch_joint,-0.5302283167839051,-0.530228316783905,-0.530228316783905,-0.23434506356716156,-0.23044177531612553
14794543779466037,14794543769286061,10.179976,542,8.84,right_wrist_yaw_joint,0.04214797616004922,0.04214797541499138,0.04214797541499138,0.008389903232455254,0.07023300438488321
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_thumb_0_joint,-0.32715103626251224,-0.32715103030204773,-0.32715103030204773,-0.32715103030204773,-0.27787790053176276
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_thumb_1_joint,0.9229873657226563,0.9229873418807983,0.9229873418807983,0.9229873418807983,0.8939753889203876
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_thumb_2_joint,0.38977940082550055,0.38977938890457153,0.38977938890457153,0.38977938890457153,0.4070198773031364
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_middle_0_joint,-0.16310019493103023,-0.1631001979112625,-0.1631001979112625,-0.1631001979112625,-0.14124896156202335
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_middle_1_joint,-1.5552482843399047,-1.5552482604980469,-1.5552482604980469,-1.5552482604980469,-1.5599532063870625
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_index_0_joint,-0.26712993979454036,-0.26712992787361145,-0.26712992787361145,-0.26712992787361145,-0.250459961153558
14794543779466037,14794543769286061,10.179976,542,8.84,left_hand_index_1_joint,-0.9583767890930176,-0.9583767652511597,-0.9583767652511597,-0.9583767652511597,-0.9588016946762997
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_thumb_0_joint,-0.4648871421813965,-0.4648871421813965,-0.4648871421813965,-0.4648871421813965,-0.5029164556488984
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_thumb_1_joint,-0.9178979158401489,-0.9178979396820068,-0.9178979396820068,-0.9178979396820068,-0.7870627428985262
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_thumb_2_joint,-0.523743510246277,-0.5237435102462769,-0.5237435102462769,-0.5237435102462769,-0.3949348238428309
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_index_0_joint,0.9629706263542176,0.9629706144332886,0.9629706144332886,0.7589930891990662,0.5092823697696405
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_index_1_joint,1.781034255027771,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.5755785296669558
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_middle_0_joint,0.6930528283119202,0.6930528283119202,0.6930528283119202,0.6930528283119202,0.6606657072448961
14794543779466037,14794543769286061,10.179976,542,8.84,right_hand_middle_1_joint,1.8052271842956544,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.7047097529693964
14794543800297155,14794543789081685,11.21547,543,8.86,left_shoulder_pitch_joint,-0.04219431281089779,-0.04219431430101395,-0.04219431430101395,-0.38950949907302856,-0.12590083718755662
14794543800297155,14794543789081685,11.21547,543,8.86,left_shoulder_roll_joint,-0.031478482484817494,-0.031478483229875565,-0.031478483229875565,0.2743452489376068,0.21270289001190779
14794543800297155,14794543789081685,11.21547,543,8.86,left_shoulder_yaw_joint,-0.02438877522945406,-0.02438877522945404,-0.02438877522945404,-0.27040255069732666,-0.3282085094360655
14794543800297155,14794543789081685,11.21547,543,8.86,left_elbow_joint,0.05543439909815781,0.05543439835309982,0.05543439835309982,-0.16029809415340424,0.06990954419356515
14794543800297155,14794543789081685,11.21547,543,8.86,left_wrist_roll_joint,0.3112293660640716,0.3112293779850006,0.3112293779850006,0.11254025250673294,0.09854766020950011
14794543800297155,14794543789081685,11.21547,543,8.86,left_wrist_pitch_joint,-0.3444966018199921,-0.34449660778045654,-0.34449660778045654,-0.36961644887924194,-0.3247641873898345
14794543800297155,14794543789081685,11.21547,543,8.86,left_wrist_yaw_joint,0.35694088935852053,0.356940895318985,0.356940895318985,0.5736221075057983,0.5586701803333851
14794543800297155,14794543789081685,11.21547,543,8.86,right_shoulder_pitch_joint,-1.5348716259002686,-1.5348715782165527,-1.5348715782165527,-1.8127392530441284,-1.3168673645068687
14794543800297155,14794543789081685,11.21547,543,8.86,right_shoulder_roll_joint,-0.3835197865962983,-0.3835197985172272,-0.3835197985172272,-0.7581323385238647,-0.6080230809082258
14794543800297155,14794543789081685,11.21547,543,8.86,right_shoulder_yaw_joint,0.410383403301239,0.410383403301239,0.410383403301239,0.3459825813770294,0.448113574655822
14794543800297155,14794543789081685,11.21547,543,8.86,right_elbow_joint,1.3820798873901368,1.382079839706421,1.382079839706421,0.7041628360748291,0.8590639279704368
14794543800297155,14794543789081685,11.21547,543,8.86,right_wrist_roll_joint,-0.635265052318573,-0.635265052318573,-0.635265052318573,-0.4869982600212097,-0.5201044521882652
14794543800297155,14794543789081685,11.21547,543,8.86,right_wrist_pitch_joint,-0.5262781381607058,-0.5262781381607056,-0.5262781381607056,-0.23643146455287933,-0.23010397678270514
14794543800297155,14794543789081685,11.21547,543,8.86,right_wrist_yaw_joint,0.04828924238681761,0.04828924313187599,0.04828924313187599,0.008898609317839146,0.06559803309015003
