monotonic_ns,reference_frame,source_time_s,hand,stage,world_x_m,world_y_m,world_z_m,world_qw,world_qx,world_qy,world_qz,torso_x_m,torso_y_m,torso_z_m,torso_qw,torso_qx,torso_qy,torso_qz
14794534954517462,101,0.020000000000000018,right,act_raw,0.23636579654286374,-0.1795539641909172,0.8806642399549667,0.8304436974222864,-0.5224028462893953,-0.1828638740318663,-0.06339822690263826,0.283115234923188,-0.20353479751921225,0.0667823559196537,0.8222601268211955,-0.5361065600470051,-0.17713424619444856,-0.07142477819134577
14794534954517462,101,0.020000000000000018,right,native_reference,0.23636579713196584,-0.17955396538027216,0.8806642393800137,0.8304436987243976,-0.5224028456947453,-0.18286386969317814,-0.06339822726078943,0.2831152354818039,-0.20353479873856475,0.06678235537807713,0.8222601281270273,-0.5361065594154082,-0.17713424186909907,-0.07142477862589117
14794534954517462,101,0.020000000000000018,right,issued_command,0.25127401439405156,-0.1819943200039983,1.0516341666834137,0.6922271354177724,-0.5302626096364882,-0.42923102370889094,-0.23538030099951876,0.29799529583806067,-0.20162501196702362,0.23776148519524037,0.6817624656479319,-0.5451682231631717,-0.42572721119722456,-0.23821815743766608
14794534954517462,101,0.020000000000000018,right,measured,0.23302666331651634,-0.1852487906952814,0.883493648852277,0.8364845077100346,-0.5216248748734666,-0.1394781620140994,-0.09352540080379249,0.2796333686061551,-0.20906271215388506,0.06976651092038116,0.8279312284599404,-0.534860064782907,-0.1341829024300409,-0.10222299514633913
14794534975003151,102,0.040000000000000036,left,act_raw,0.194432455395914,0.1679428084774946,0.8859488496553038,0.9745365564081083,0.11360614411258055,-0.15051788577688013,0.12131162477419816,0.24952053098645624,0.1450212311880333,0.06227117292048288,0.9774816741573987,0.09816535475115291,-0.1502447120144,0.11099399229120391
14794534975003151,102,0.040000000000000036,left,native_reference,0.1944324552896933,0.16794280819762172,0.8859488491710733,0.9745365575726096,0.11360614187225213,-0.15051788394229665,0.121311619793667,0.24952053087298062,0.14502123089763436,0.0622711724441609,0.9774816752273432,0.09816535251834438,-0.15024471022070893,0.1109939872713455
14794534975003151,102,0.040000000000000036,left,issued_command,0.20969418228410497,0.1615302113321513,1.012601723881356,0.8960268266210433,0.08415784186910366,-0.4258657068807982,0.09322973415320035,0.26466118211947026,0.141736189415314,0.18905824419866268,0.8982231582988764,0.06631198168260716,-0.4255596493769521,0.08773177191350541
14794534975003151,102,0.040000000000000036,left,measured,0.19210264566075458,0.18259892426990867,0.8903746250262836,0.9752315653982414,0.11911426249679796,-0.1467077449756054,0.11494356826248835,0.24756545816259623,0.15984885493250914,0.06628819862400091,0.9781719754300824,0.10371121945643956,-0.14659349730455562,0.10456536706811072
14794534975003151,102,0.040000000000000036,right,act_raw,0.23699045285727455,-0.179409723369101,0.8800106128379426,0.828321405179081,-0.5261558631450971,-0.1820309960128644,-0.0625169888170869,0.2832378245729083,-0.2033315066829272,0.06597810098443954,0.8200884479885744,-0.5398585977791466,-0.17617344329687915,-0.07050212590090522
14794534975003151,102,0.040000000000000036,right,native_reference,0.23699045177089711,-0.179409725386381,0.8800106144623998,0.8283214092361514,-0.5261558550812726,-0.18203099749402488,-0.06251699861686597,0.28323782343623083,-0.20333150862615057,0.06597810266382728,0.8200884520322148,-0.5398585897918902,-0.17617344501604423,-0.07050213573003399
14794534975003151,102,0.040000000000000036,right,issued_command,0.25324401826962334,-0.1811934753775133,1.0520473016104475,0.696063219617371,-0.5246914189345324,-0.42939220623110835,-0.23625672989430085,0.2995043522851779,-0.20075815547338977,0.2380035653302365,0.6856686427068257,-0.5397052724203368,-0.42591909002623657,-0.2391017776627623
14794534975003151,102,0.040000000000000036,right,measured,0.2335181858399653,-0.18513244813282118,0.883875925279376,0.8306608242409638,-0.5298789811890341,-0.14250709838476563,-0.09445944778236467,0.2796227154598956,-0.20885482225400132,0.06999939784416431,0.821969668419351,-0.5431115975038222,-0.13705200825127858,-0.10301652241131307
14794534995163833,103,0.06000000000000005,left,act_raw,0.1947517317572427,0.16783254143475443,0.8862131280884724,0.9744838988777395,0.11287427924523029,-0.15075156829685885,0.12212490560466005,0.2494387897222414,0.14495065289009967,0.0623350900983715,0.9774490711900935,0.09724795069365433,-0.15042941692246717,0.11183532465135979
14794534995163833,103,0.06000000000000005,left,native_reference,0.19475173186271585,0.1678325417142459,0.8862131285721547,0.9744838977110537,0.11287428148348179,-0.15075157012882706,0.12212491058401494,0.2494387898349692,0.14495065318029945,0.0623350905740449,0.9774490701183712,0.09724795292468479,-0.15042941871260548,0.1118353296703565
14794534995163833,103,0.06000000000000005,left,issued_command,0.21117690287434626,0.16044523984386108,1.007711410136185,0.9006203924578863,0.08304963446967845,-0.4164479080361654,0.09250300965783513,0.26571772017788203,0.14056480446185277,0.18399836215839518,0.9028070418979773,0.0650894634707499,-0.4161162800234058,0.08689101417290837
14794534995163833,103,0.06000000000000005,left,measured,0.19307551658836847,0.18227151602227445,0.8911075727485163,0.9747411420180428,0.1186383296421611,-0.14902145659558136,0.1166072822391934,0.2481319243102972,0.15955937195031697,0.06682136953420176,0.9777171109281833,0.10302926203451379,-0.14885038967145994,0.1062910328180358
14794534995163833,103,0.06000000000000005,right,act_raw,0.237632816795588,-0.17929615087326228,0.8798659132238091,0.826417506629499,-0.5292016064950724,-0.1819899572828036,-0.062124229311278985,0.2834823409788347,-0.2031969124860741,0.06575750949994505,0.8180466960905722,-0.5430318671640989,-0.17609324858368344,-0.07005113891163316
14794534995163833,103,0.06000000000000005,right,native_reference,0.23763281788001248,-0.1792961488629986,0.8798659116024282,0.8264175025351094,-0.5292016145440654,-0.1819899558125657,-0.06212421951966116,0.28348234211336926,-0.20319691055036532,0.06575750782308033,0.8180466920082415,-0.5430318751352976,-0.17609324687389938,-0.07005112909028406
14794534995163833,103,0.06000000000000005,right,issued_command,0.254478978341815,-0.18193025042898414,1.0490695488136264,0.698222759400353,-0.5266160131464873,-0.4241932942664306,-0.23499064247848028,0.3003212864439967,-0.20150336182123108,0.23497389091111223,0.6877178067753923,-0.5417259988180526,-0.42071662375111973,-0.23785433136288808
14794534995163833,103,0.06000000000000005,right,measured,0.23405735355198193,-0.18504657975040883,0.8843755686718207,0.8266471412011419,-0.5351131513484872,-0.1451885159700983,-0.09606619607474182,0.2797636394316889,-0.20872564973146676,0.07042577311845923,0.8177613632991496,-0.5484783622199387,-0.13970018286153668,-0.10450692694794567
14794535015460074,104,0.08000000000000007,left,act_raw,0.19505891438860082,0.1678811316804947,0.8866563018952034,0.9743818771060387,0.11269573082710241,-0.15100197383941938,0.12279264520832127,0.24935450144705099,0.14504202549067097,0.062427741696512155,0.9774025849751936,0.09690309651711486,-0.15042334939647564,0.11254684680411821
14794535015460074,104,0.08000000000000007,left,native_reference,0.19505891489447544,0.1678811312497186,0.8866563015062241,0.9743818771511351,0.11269573774266578,-0.15100197140502442,0.12279264149721152,0.24935450194152523,0.1450420250363011,0.06242774131991511,0.9774025850712384,0.09690310346075681,-0.15042334710305122,0.11254684305678833
14794535015460074,104,0.08000000000000007,left,issued_command,0.20680908198856643,0.15722407097461033,1.0115150482476178,0.896777859435043,0.08065735777074996,-0.4273087840352863,0.08179892756527665,0.2609347565022972,0.137652535187197,0.1875382490415112,0.8989015524935159,0.0624651022345444,-0.42687637144626434,0.07648969491667676
14794535015460074,104,0.08000000000000007,left,measured,0.1940293339041178,0.18178472430149847,0.8917161619210549,0.9743442053584358,0.11807164059902009,-0.15106230477925586,0.11786703205508167,0.24868172519333098,0.15910577636933668,0.06708932839648114,0.9773791278609271,0.10227664123473629,-0.15062201294430871,0.10762220168793858
14794535015460074,104,0.08000000000000007,right,act_raw,0.23796985058587283,-0.17901431834397752,0.8795242143751847,0.8241090872269746,-0.5328543627724369,-0.18213168294096033,-0.06114319662396297,0.2834567081115948,-0.202892049046522,0.0651823091682657,0.8156326695256294,-0.5468256344105393,-0.17602274980271548,-0.06885539561934963
14794535015460074,104,0.08000000000000007,right,native_reference,0.23796985148912214,-0.17901431481078844,0.8795242162716128,0.824109086815351,-0.5328543628012975,-0.18213168545565314,-0.061143194429752315,0.28345670910564896,-0.20289204548476422,0.0651823109631088,0.8156326691420702,-0.5468256344648821,-0.17602275228540917,-0.06885539338447412
14794535015460074,104,0.08000000000000007,right,issued_command,0.2555014871095379,-0.17557027191126812,1.0353403177541998,0.684771958722405,-0.5640643295246793,-0.4138695697513116,-0.20403621232325142,0.3011995964861246,-0.19545516124487694,0.22083500082248408,0.6741196268967408,-0.5790146573900663,-0.4093922946035905,-0.20664632655643786
14794535015460074,104,0.08000000000000007,right,measured,0.23459087101080592,-0.18492745776742492,0.8849629579319502,0.8233792553891335,-0.5391772533706661,-0.14751364941459644,-0.09784791504619711,0.27993352263142546,-0.20856026125699953,0.0707877696038966,0.8143395195326246,-0.5527068718147417,-0.1418541811390421,-0.10603608852418253
14794535035800620,105,0.10000000000000009,left,act_raw,0.19542684190341145,0.1679147220423796,0.8871592596969909,0.974280787830821,0.11248359771018272,-0.15126611831788803,0.12346233498102534,0.24926877180033413,0.14521414461719967,0.06253484822079722,0.9773493271075019,0.09684447236018545,-0.1503223121605819,0.11319294784785207
14794535035800620,105,0.10000000000000009,left,native_reference,0.19542684190341145,0.1679147220423796,0.8871592596969909,0.974280787830821,0.11248359771018272,-0.15126611831788803,0.12346233498102534,0.24926877180033413,0.14521414461719967,0.06253484822079722,0.9773493271075019,0.09684447236018545,-0.1503223121605819,0.11319294784785207
14794535035800620,105,0.10000000000000009,left,issued_command,0.20602229633776814,0.15996837607833292,1.008957243980396,0.8982672987024478,0.08152138898395757,-0.42215728026835203,0.09084797155887465,0.25985170664197565,0.14044866928055047,0.1844997971992016,0.9006639040555929,0.06351819131801192,-0.42128074341624094,0.08539617397568522
14794535035800620,105,0.10000000000000009,left,measured,0.1947448767278177,0.18105082064453412,0.892413421592932,0.9741672883438673,0.11735111359764586,-0.15268694983954378,0.11795552469827467,0.24892718233155398,0.15850657476661628,0.06741572904014802,0.9772359377529868,0.10169140415549412,-0.15188239451463384,0.10770570329107602
14794535035800620,105,0.10000000000000009,right,act_raw,0.2382350560098993,-0.1787472475660874,0.87927667714259,0.8214063037200043,-0.5370526544549498,-0.18245084469924075,-0.059814879590828256,0.2832922804403621,-0.20250414774521155,0.06442944367263671,0.8130162560119519,-0.5509180328521844,-0.1759743632255325,-0.0672823307113798
14794535035800620,105,0.10000000000000009,right,native_reference,0.2382350560098993,-0.1787472475660874,0.87927667714259,0.8214063037200043,-0.5370526544549498,-0.18245084469924075,-0.059814879590828256,0.2832922804403621,-0.20250414774521155,0.06442944367263671,0.8130162560119519,-0.5509180328521844,-0.1759743632255325,-0.0672823307113798
14794535035800620,105,0.10000000000000009,right,issued_command,0.2556317087424335,-0.1792101092923735,1.0420743284823193,0.6675877832579679,-0.5782609001914644,-0.4167241314351466,-0.21513224127055602,0.300927819248552,-0.19880454021946573,0.22715999926717276,0.6568212143231359,-0.5929995590864805,-0.4119749300070016,-0.21728799410930927
14794535035800620,105,0.10000000000000009,right,measured,0.2350415421370621,-0.18451721653343794,0.8853730294492528,0.8173867690745944,-0.547681839851021,-0.14991423794775946,-0.09720696116913963,0.279963601241114,-0.20801682427215987,0.07068938588362166,0.8083545405119211,-0.5610997996635206,-0.14384058868000082,-0.10507062719670208
14794535056101911,106,0.1200000000000001,left,act_raw,0.1957499589329177,0.16778296905914633,0.8876544472061932,0.9740235049777145,0.11223110064251897,-0.1526113510841295,0.12406517367808303,0.24908992013810521,0.1451130299726683,0.062520172714788,0.9772010412045603,0.09656520923283228,-0.1510995718970108,0.11367587609990762
14794535056101911,106,0.1200000000000001,left,native_reference,0.1957499588672681,0.16778296874615442,0.887654448194405,0.97402350402565,0.1122310987711148,-0.15261135714299873,0.12406517539259145,0.24908992006720662,0.14511302968964357,0.06252017371163636,0.9772010402550454,0.09656520730017097,-0.15109957790768724,0.11367587791457735
14794535056101911,106,0.1200000000000001,left,issued_command,0.20876396599969518,0.15840542903222124,1.0078487475947009,0.9012428333907261,0.07707737683912749,-0.4173778483916072,0.08727064176140473,0.2621882808436966,0.13882399796078876,0.18290644064412154,0.9037776917519066,0.05903752913606276,-0.415978976921399,0.08162073758873775
14794535056101911,106,0.1200000000000001,left,measured,0.19522340653181885,0.18019925228459205,0.8930298528825471,0.9740514700093492,0.1166643969293385,-0.1542750907670587,0.1175259487541144,0.2488939310364787,0.1576863538366966,0.06754107383244257,0.9772107194128631,0.10096839458513787,-0.1529124034070086,0.10715591464676907
14794535056101911,106,0.1200000000000001,right,act_raw,0.23876744102464015,-0.17842173410980658,0.8785019284896308,0.8180862121170853,-0.5424678447474067,-0.18146341131063398,-0.0594526476662726,0.28326397806160575,-0.20219622751124183,0.06313847012502721,0.8096810018928086,-0.5563809047056508,-0.17440208322329287,-0.06663990861453632
14794535056101911,106,0.1200000000000001,right,native_reference,0.23876744006191308,-0.178421733444026,0.8785019251893416,0.818086216267826,-0.542467841241089,-0.18146340352988063,-0.05945264629245118,0.283263977107144,-0.2021962269151264,0.06313846680905595,0.8096810061009568,-0.5563809011582809,-0.17440207546418487,-0.06663990740858539
14794535056101911,106,0.1200000000000001,right,issued_command,0.2572980229597132,-0.18155923491182593,1.0603691079681918,0.6585732969071104,-0.5683420443709566,-0.4328148280620184,-0.23651608361966836,0.3022036367096754,-0.20063892434697184,0.244983903080522,0.6478710826990022,-0.5833922912676061,-0.42808365134494564,-0.23803546404503123
14794535056101911,106,0.1200000000000001,right,measured,0.23557418502500596,-0.1840207058415554,0.8856933135624072,0.8098118621164845,-0.5586134197632705,-0.15267925713261188,-0.09404700780593268,0.27994894789339275,-0.20750546171296538,0.07049265225305201,0.8007041017238358,-0.5720801423887742,-0.14591919390318692,-0.10151276283161549
14794535077114746,107,0.14000000000000012,left,act_raw,0.19596425656454639,0.16780985751242844,0.8880261557518677,0.9738224512340876,0.11205706527760087,-0.15318016940057086,0.1250954967063836,0.24893974921997444,0.14509716957879173,0.06253666906087584,0.9771000143211326,0.09617755492121101,-0.1513700920783628,0.11450997846129984
14794535077114746,107,0.14000000000000012,left,native_reference,0.19596425677571133,0.16780985698796433,0.8880261538296156,0.9738224523368527,0.11205707327026847,-0.1531801616099177,0.1250954905018539,0.24893974941116315,0.14509716899382982,0.0625366671540531,0.977100015447326,0.09617756298823463,-0.15137008448062603,0.11450997211949364
14794535077114746,107,0.14000000000000012,left,issued_command,0.20886576924319045,0.1616117425037163,1.0114090593122547,0.8967884695499845,0.0833511712685378,-0.4239713436964684,0.09524349245260752,0.2620841063338063,0.1421261037097783,0.18601381347925072,0.8996762451129751,0.06503922861761055,-0.4222821304602743,0.08961224812588556
14794535077114746,107,0.14000000000000012,left,measured,0.1955631390094302,0.17927507208322524,0.8934791926206734,0.9740014544363828,0.11609589645057053,-0.1556304272865436,0.11671366537709785,0.24885313779150728,0.1567213674309909,0.0676570376309472,0.9772323486432045,0.10016903719733025,-0.15399291973718235,0.1061568717656261
14794535077114746,107,0.14000000000000012,right,act_raw,0.23919162097732066,-0.17797649354630138,0.8773125693316804,0.814083420521084,-0.5490024910341411,-0.18026892224752394,-0.05803072412710196,0.2831788736239284,-0.20185900743241805,0.06171196281909568,0.8055166606102041,-0.5630699160449951,-0.17277186270500358,-0.06515414477920903
14794535077114746,107,0.14000000000000012,right,native_reference,0.23919161973477115,-0.1779764928411942,0.8773125690790955,0.8140834286460356,-0.5490024779572019,-0.18026892306857661,-0.05803073131076584,0.283178872399193,-0.20185900670289936,0.061711962549410464,0.8055166688305866,-0.5630699031089724,-0.17277186378702628,-0.06515415207401455
14794535077114746,107,0.14000000000000012,right,issued_command,0.2556557908081123,-0.17922343547373817,1.0609370734785188,0.6583921577284763,-0.5638732066704769,-0.43759683792123993,-0.23890538060522412,0.3002115923762289,-0.19823832925860643,0.2452531283842803,0.6476750501230132,-0.5792870277669319,-0.4326976874801058,-0.24024212819252685
14794535077114746,107,0.14000000000000012,right,measured,0.2363620379345577,-0.1836233867050867,0.886142365112344,0.8034691346299085,-0.567575469991605,-0.15540203692913093,-0.09025321312369743,0.2802334438550785,-0.2071737213156966,0.07070848969820358,0.7941826274177523,-0.5812113665891275,-0.14814990633128444,-0.097564885637537
14794535097191781,108,0.16000000000000014,left,act_raw,0.19610799355254505,0.16795812620405684,0.8882446586387229,0.9737737964965191,0.11165838695243341,-0.15238436683662393,0.12679117723144998,0.2488468104071193,0.14525206274595673,0.06261515466902538,0.9770927377098277,0.0955756023079331,-0.1506266266302052,0.11604613525746171
14794535097191781,108,0.16000000000000014,left,native_reference,0.1961079933412237,0.16795812672627908,0.8882446605588382,0.9737737953877768,0.11165837896139175,-0.15238437462308474,0.12679118342585877,0.2488468102155989,0.1452520633293884,0.06261515657353134,0.9770927365766103,0.09557559424088234,-0.1506266342211476,0.11604614159006241
14794535097191781,108,0.16000000000000014,left,issued_command,0.21022757253009283,0.16101656911025866,1.009851899202615,0.8992543446875252,0.08181594197672856,-0.41900164723356254,0.09531733742940503,0.2631611688983589,0.14149433995115832,0.1843396277356019,0.9021054235507616,0.06328186991411779,-0.4173628121484734,0.08949576959829278
14794535097191781,108,0.16000000000000014,left,measured,0.19584540373749085,0.17844535327625438,0.8937711402860348,0.9739855999288906,0.11569108389338602,-0.15658608558316733,0.11596733178129803,0.2488767611006776,0.15589942761622907,0.06783297114223749,0.977227026631162,0.09953430060410264,-0.1550384346368865,0.10527746772321886
14794535097191781,108,0.16000000000000014,right,act_raw,0.23936245285034777,-0.17752112446179347,0.8756212421921341,0.8084924143138933,-0.5580504986557453,-0.17866392365587205,-0.05476184192349314,0.2829840258868569,-0.2014669140379613,0.06000494590929259,0.7997051253990486,-0.5721828154588005,-0.1709836114812866,-0.06199308597696257
14794535097191781,108,0.16000000000000014,right,native_reference,0.2393624540914927,-0.17752112520166477,0.875621242444363,0.8084924060212972,-0.5580505116310737,-0.17866392283814952,-0.05476183479644676,0.28298402710895243,-0.20146691480255524,0.0600049461801216,0.7997051170109131,-0.5721828282898318,-0.17098361040049656,-0.06199307873641943
14794535097191781,108,0.16000000000000014,right,issued_command,0.25834416376023495,-0.18067759130697175,1.0400601910530076,0.6806431676902932,-0.5678601280552363,-0.40620960313344834,-0.22193132172764518,0.30239258261417856,-0.2003200503279359,0.22442036235152626,0.6698545039073811,-0.5833417417855756,-0.40097594449952156,-0.2241107936228905
14794535097191781,108,0.16000000000000014,right,measured,0.2372569294423749,-0.18330485805926033,0.8867888934624909,0.7983868325203192,-0.5744870366910773,-0.1578497634749621,-0.08733019239057224,0.2807625819681702,-0.2068647692571867,0.0713420347769297,0.7889046679664867,-0.5882398607754193,-0.1504475187543267,-0.09470393421747404
14794535117337549,109,0.18000000000000016,left,act_raw,0.1964258072520801,0.1677724952156868,0.8885084562601148,0.9736153167432526,0.11160899505521961,-0.15282102881582926,0.1275240384295107,0.2488973315726414,0.1452345414981906,0.06276665881409893,0.9769228168317978,0.09548065965356031,-0.15116654277899308,0.11685003179200848
14794535117337549,109,0.18000000000000016,left,native_reference,0.19642580760394246,0.16777249538972205,0.8885084558845971,0.9736153176918181,0.11160899329560402,-0.15282102556448937,0.12752403662376718,0.24889733192784919,0.14523454165187608,0.0627666584328941,0.9769228177266861,0.09548065792070293,-0.1511665395305134,0.11685002992875759
14794535117337549,109,0.18000000000000016,left,issued_command,0.21064651841973925,0.1622790640494015,1.0120486196833531,0.8968497524339366,0.08836735022379939,-0.42262345885188096,0.09613087434161628,0.2633258906319892,0.14298788624272885,0.18638440678892315,0.8997580180157293,0.06979613763368561,-0.4211683210778947,0.0904502819689012
14794535117337549,109,0.18000000000000016,left,measured,0.19612103977198234,0.17771354000415593,0.8939092240856955,0.974035635636787,0.11531249561036133,-0.15691670889326723,0.11547621112530682,0.2488681766885777,0.155333953624435,0.06787416040549421,0.9772446826413912,0.09910858388412838,-0.15548591899764933,0.10485441260655501
14794535117337549,109,0.18000000000000016,right,act_raw,0.2402889664497307,-0.176900882164748,0.875829494915913,0.8050005521700535,-0.5629974144909625,-0.17936209325560273,-0.05326595334140276,0.2836966353335689,-0.20069380243585894,0.0601097449648311,0.7961224887983834,-0.5770981475094623,-0.17172878893989177,-0.06046432022153721
14794535117337549,109,0.18000000000000016,right,native_reference,0.24028896691827173,-0.17690088017654546,0.875829493610662,0.8050005607352676,-0.5629974038571688,-0.17936208921705588,-0.05326594989001277,0.28369663585016736,-0.20069380049967517,0.06010974360083743,0.796122497557882,-0.5770981369460263,-0.17172878498008692,-0.060464316955444394
14794535117337549,109,0.18000000000000016,right,issued_command,0.2583379771861958,-0.1821357578588725,1.0297140351821694,0.6863759528018734,-0.5754332276046794,-0.3902875774951675,-0.21316720863382244,0.30204647092071374,-0.20189445231498468,0.2140430565606243,0.6755087298040338,-0.5907554210397432,-0.3849417535364983,-0.21567529959395554
14794535117337549,109,0.18000000000000016,right,measured,0.23797278822997264,-0.18302532122787743,0.8873713098026654,0.7952047983565298,-0.578738030546288,-0.1593679885627104,-0.0855187984692864,0.2812544215711296,-0.2064150103009062,0.07183110575473946,0.7856506703554862,-0.5924707230408898,-0.15201726135367322,-0.09285590320442375
14794535137619816,110,0.20000000000000018,left,act_raw,0.1969077293312402,0.16741667264820212,0.8888451891313174,0.9733790389649923,0.1115530193763033,-0.15405060739427878,0.1278967581022746,0.24901941096213817,0.14513061747097428,0.0629547310535608,0.9766714843524891,0.09563663394897506,-0.1523489112974234,0.1172870629102159
14794535137619816,110,0.20000000000000018,left,native_reference,0.1969077293312402,0.16741667264820212,0.8888451891313174,0.9733790389649923,0.1115530193763033,-0.15405060739427878,0.1278967581022746,0.24901941096213817,0.14513061747097428,0.0629547310535608,0.9766714843524891,0.09563663394897506,-0.1523489112974234,0.1172870629102159
14794535137619816,110,0.20000000000000018,left,issued_command,0.20947344845846738,0.16361768329513574,1.0143267127063604,0.8936949143829168,0.09062285307911866,-0.4278394521648297,0.10025119289669172,0.2618583739355498,0.14462684561563785,0.18846508767678247,0.8966995767859037,0.07226295964920036,-0.42631726996523894,0.0946652997888055
14794535137619816,110,0.20000000000000018,left,measured,0.19646979543025264,0.17714241310611578,0.8940123233296782,0.9741035377268864,0.11501917833094785,-0.15702242420536333,0.11505148717295681,0.2488497754405894,0.15500947244860666,0.06783945596914603,0.9772826826930762,0.09903615982631814,-0.15554983654307783,0.10447318080015493
14794535137619816,110,0.20000000000000018,right,act_raw,0.24172965980982952,-0.1761905050057372,0.8771750970445223,0.8024592940980253,-0.5660184428233866,-0.18139626030334643,-0.05270294533940557,0.28486477070871313,-0.19972130515442135,0.061124244054344884,0.7936840838549524,-0.5799302246882733,-0.1737064569449913,-0.05977103264919953
14794535137619816,110,0.20000000000000018,right,native_reference,0.24172965980982944,-0.1761905050057372,0.8771750970445223,0.8024592940980252,-0.5660184428233864,-0.18139626030334643,-0.052702945339405595,0.2848647707087131,-0.19972130515442135,0.061124244054344884,0.7936840838549524,-0.5799302246882729,-0.1737064569449913,-0.05977103264919954
14794535137619816,110,0.20000000000000018,right,issued_command,0.257689100219803,-0.185447420257647,1.038945130538573,0.6741038963096432,-0.5792947484809693,-0.3992805746592277,-0.2248923165924635,0.30106331189811175,-0.20472049268339743,0.22305803713729683,0.663206789978822,-0.5944107482265534,-0.3940319794446129,-0.22709340653945712
14794535137619816,110,0.20000000000000018,right,measured,0.2384229328607428,-0.18281685806213283,0.8876640140594252,0.7928548056446119,-0.5819793079717731,-0.15993560812326568,-0.08427302957163847,0.2814184836739589,-0.20595392642767235,0.07180777885457096,0.7834120066986405,-0.595511532042773,-0.15251078860364628,-0.09149919302361313
14794535158124723,111,0.2200000000000002,left,act_raw,0.196962130316402,0.16720403060930533,0.8886286710783349,0.9733457100884787,0.1115240816477178,-0.153598035953769,0.12871733067513788,0.24873982972679165,0.14511340229773917,0.06262293669556156,0.976639909809043,0.09572861183383123,-0.15185741375040038,0.11810946335324418
